ratings,review
5,The phones is workings fine but some times it is becoming too hot and also battery service is not up to the mark
5,Genuine product..Worth buy
5,Genuine product..Worth buy
5,I bought it for 30k but now I can't sell it for 15k aslo very bad suition and now even price has aslo dropped
5,reached at time
5,reached at time
5,reached at time
4,Met the expectations... Apple name itself says everything... Go for it...
4,Met the expectations... Apple name itself says everything... Go for it...
4,Met the expectations... Apple name itself says everything... Go for it...
5,Excellent product
5,The phones is workings fine but some times it is becoming too hot and also battery service is not up to the mark
5,The phones is workings fine but some times it is becoming too hot and also battery service is not up to the mark
5,The phones is workings fine but some times it is becoming too hot and also battery service is not up to the mark
5,Genuine product..Worth buy
5,Genuine product..Worth buy
5,Genuine product..Worth buy
5,I bought it for 30k but now I can't sell it for 15k aslo very bad suition and now even price has aslo dropped
5,I bought it for 30k but now I can't sell it for 15k aslo very bad suition and now even price has aslo dropped
5,reached at time
4,Nice mobile
4,Met the expectations... Apple name itself says everything... Go for it...
4,Met the expectations... Apple name itself says everything... Go for it...
4,Met the expectations... Apple name itself says everything... Go for it...
5,Excellent product
5,Excellent product
5,The phones is workings fine but some times it is becoming too hot and also battery service is not up to the mark
5,The phones is workings fine but some times it is becoming too hot and also battery service is not up to the mark
5,The phones is workings fine but some times it is becoming too hot and also battery service is not up to the mark
5,Genuine product..Worth buy
5,Genuine product..Worth buy
5,Genuine product..Worth buy
5,I bought it for 30k but now I can't sell it for 15k aslo very bad suition and now even price has aslo dropped
5,I bought it for 30k but now I can't sell it for 15k aslo very bad suition and now even price has aslo dropped
5,I bought it for 30k but now I can't sell it for 15k aslo very bad suition and now even price has aslo dropped
4,Nice mobile
4,Nice mobile
4,Nice mobile
4,Met the expectations... Apple name itself says everything... Go for it...
4,Met the expectations... Apple name itself says everything... Go for it...
4,Met the expectations... Apple name itself says everything... Go for it...
4,Touch is reacting little slower compare to my colleague's one
5,Excellent product
5,Excellent product
5,Excellent product
5,The phones is workings fine but some times it is becoming too hot and also battery service is not up to the mark
5,The phones is workings fine but some times it is becoming too hot and also battery service is not up to the mark
5,The phones is workings fine but some times it is becoming too hot and also battery service is not up to the mark
5,Genuine product..Worth buy
5,Genuine product..Worth buy
5,I bought it for 30k but now I can't sell it for 15k aslo very bad suition and now even price has aslo dropped
5,I bought it for 30k but now I can't sell it for 15k aslo very bad suition and now even price has aslo dropped
5,I bought it for 30k but now I can't sell it for 15k aslo very bad suition and now even price has aslo dropped
4,Nice mobile
4,Nice mobile
4,Nice mobile
4,Nice mobile
4,Met the expectations... Apple name itself says everything... Go for it...
4,Met the expectations... Apple name itself says everything... Go for it...
4,Met the expectations... Apple name itself says everything... Go for it...
4,Touch is reacting little slower compare to my colleague's one
4,Touch is reacting little slower compare to my colleague's one
4,Touch is reacting little slower compare to my colleague's one
5,Excellent product
5,Excellent product
5,Excellent product
5,The phones is workings fine but some times it is becoming too hot and also battery service is not up to the mark
5,The phones is workings fine but some times it is becoming too hot and also battery service is not up to the mark
5,Genuine product..Worth buy
5,Genuine product..Worth buy
5,Genuine product..Worth buy
5,Genuine product..Worth buy
4,very nice mobile
4,Nice
5,I bought it for 30k but now I can't sell it for 15k aslo very bad suition and now even price has aslo dropped
5,I bought it for 30k but now I can't sell it for 15k aslo very bad suition and now even price has aslo dropped
5,I bought it for 30k but now I can't sell it for 15k aslo very bad suition and now even price has aslo dropped
4,Nice mobile
4,Nice mobile
4,Nice mobile
4,Nice mobile
4,Touch is reacting little slower compare to my colleague's one
4,Touch is reacting little slower compare to my colleague's one
4,Touch is reacting little slower compare to my colleague's one
5,Excellent product
5,Excellent product
5,Excellent product
5,Very nice
5,Good delivery time
3,Only problem is this is a refurbished.
4,very nice mobile
4,very nice mobile
4,very nice mobile
4,very nice mobile
4,Nice
4,Nice
4,Nice
5,I bought it for 30k but now I can't sell it for 15k aslo very bad suition and now even price has aslo dropped
5,I bought it for 30k but now I can't sell it for 15k aslo very bad suition and now even price has aslo dropped
5,I bought it for 30k but now I can't sell it for 15k aslo very bad suition and now even price has aslo dropped
4,Nice mobile
4,Nice mobile
4,Nice mobile
4,Touch is reacting little slower compare to my colleague's one
4,Touch is reacting little slower compare to my colleague's one
4,Touch is reacting little slower compare to my colleague's one
5,Excellent product
5,Excellent product
5,Excellent product
5,Very nice
5,Very nice
5,Very nice
5,The overall packing and product is good keep it up
5,Good delivery time
5,Good delivery time
5,Good delivery time
3,Only problem is this is a refurbished.
3,Only problem is this is a refurbished.
3,Only problem is this is a refurbished.
4,very nice mobile
4,very nice mobile
4,very nice mobile
4,Nice
4,Nice
4,Nice
4,Touch is reacting little slower compare to my colleague's one
4,Touch is reacting little slower compare to my colleague's one
4,Touch is reacting little slower compare to my colleague's one
5,Very nice
5,Very nice
5,Very nice
5,Best one
5,The overall packing and product is good keep it up
5,The overall packing and product is good keep it up
5,The overall packing and product is good keep it up
5,"Nothing else should be said about Apple, as the name speaks gor itself. Camera , display, performance, etc., everything is top notch."
5,Good delivery time
5,Good delivery time
5,Fabulous . Got a good one.
3,Only problem is this is a refurbished.
3,Only problem is this is a refurbished.
3,Only problem is this is a refurbished.
4,very nice mobile
4,very nice mobile
4,very nice mobile
4,Nice
4,Nice
4,Nice
4,Touch is reacting little slower compare to my colleague's one
4,Touch is reacting little slower compare to my colleague's one
5,Very nice
5,Very nice
5,Best one
5,Best one
5,The overall packing and product is good keep it up
5,The overall packing and product is good keep it up
5,The overall packing and product is good keep it up
5,The overall packing and product is good keep it up
5,"Nothing else should be said about Apple, as the name speaks gor itself. Camera , display, performance, etc., everything is top notch."
5,"Nothing else should be said about Apple, as the name speaks gor itself. Camera , display, performance, etc., everything is top notch."
5,"Nothing else should be said about Apple, as the name speaks gor itself. Camera , display, performance, etc., everything is top notch."
5,Good delivery time
5,Good delivery time
5,Good delivery time
5,Fabulous . Got a good one.
5,Fabulous . Got a good one.
5,Fabulous . Got a good one.
3,Only problem is this is a refurbished.
3,Only problem is this is a refurbished.
3,Only problem is this is a refurbished.
4,very nice mobile
4,very nice mobile
4,very nice mobile
4,Nice
4,Nice
4,Nice
5,Very nice
5,Very nice
5,Best one
5,Best one
5,Best one
5,The overall packing and product is good keep it up
5,The overall packing and product is good keep it up
5,The overall packing and product is good keep it up
5,"Nothing else should be said about Apple, as the name speaks gor itself. Camera , display, performance, etc., everything is top notch."
5,"Nothing else should be said about Apple, as the name speaks gor itself. Camera , display, performance, etc., everything is top notch."
5,"Nothing else should be said about Apple, as the name speaks gor itself. Camera , display, performance, etc., everything is top notch."
5,Good delivery time
5,Good delivery time
5,Good delivery time
5,Fabulous . Got a good one.
5,Fabulous . Got a good one.
5,Fabulous . Got a good one.
3,Only problem is this is a refurbished.
3,Only problem is this is a refurbished.
3,Only problem is this is a refurbished.
4,very nice mobile
4,Nice
4,Nice
5,Very nice
5,Very nice
5,Very nice
5,Best one
5,Best one
5,Best one
5,The overall packing and product is good keep it up
5,The overall packing and product is good keep it up
5,The overall packing and product is good keep it up
5,"Nothing else should be said about Apple, as the name speaks gor itself. Camera , display, performance, etc., everything is top notch."
5,"Nothing else should be said about Apple, as the name speaks gor itself. Camera , display, performance, etc., everything is top notch."
5,"Nothing else should be said about Apple, as the name speaks gor itself. Camera , display, performance, etc., everything is top notch."
5,Good delivery time
5,Good delivery time
5,Good delivery time
5,Fabulous . Got a good one.
5,Fabulous . Got a good one.
5,Fabulous . Got a good one.
3,Only problem is this is a refurbished.
3,Only problem is this is a refurbished.
5,Very nice
5,Best one
5,Best one
5,Best one
5,The overall packing and product is good keep it up
5,"Nothing else should be said about Apple, as the name speaks gor itself. Camera , display, performance, etc., everything is top notch."
5,"Nothing else should be said about Apple, as the name speaks gor itself. Camera , display, performance, etc., everything is top notch."
5,"Nothing else should be said about Apple, as the name speaks gor itself. Camera , display, performance, etc., everything is top notch."
5,Fabulous . Got a good one.
5,Fabulous . Got a good one.
5,Fabulous . Got a good one.
5,Nice
5,Bad product
5,Best one
5,Best one
5,Best one
5,"Nothing else should be said about Apple, as the name speaks gor itself. Camera , display, performance, etc., everything is top notch."
5,"Nothing else should be said about Apple, as the name speaks gor itself. Camera , display, performance, etc., everything is top notch."
5,Fabulous . Got a good one.
5,Fabulous . Got a good one.
5,Nice
5,Nice
5,Nice
5,Bad product
5,Bad product
3,Product is good but there is no guarantee or waranty
5,Nice
5,Nice
5,Nice
5,Nice
4,I think I phone 6 is good phone
5,Bad product
5,Bad product
5,Bad product
3,Product is good but there is no guarantee or waranty
3,Product is good but there is no guarantee or waranty
5,Nice
5,Nice
5,Nice
4,I think I phone 6 is good phone
4,I think I phone 6 is good phone
5,Bad product
5,Bad product
5,Bad product
3,Product is good but there is no guarantee or waranty
3,Product is good but there is no guarantee or waranty
3,Product is good but there is no guarantee or waranty
5,ph is not working properly
5,Ok
5,Nice
5,Nice
5,Nice
4,I think I phone 6 is good phone
4,I think I phone 6 is good phone
4,I think I phone 6 is good phone
5,Bad product
5,Bad product
3,Product is good but there is no guarantee or waranty
3,Product is good but there is no guarantee or waranty
5,ph is not working properly
5,ph is not working properly
5,ph is not working properly
5,Ok
5,Ok
5,Nice
4,I think I phone 6 is good phone
4,I think I phone 6 is good phone
4,I think I phone 6 is good phone
5,VERY BAD
5,Bad product
5,Bad product
5,Bad product
3,Product is good but there is no guarantee or waranty
3,Product is good but there is no guarantee or waranty
3,Product is good but there is no guarantee or waranty
5,ph is not working properly
5,ph is not working properly
5,ph is not working properly
5,Ok
5,Ok
4,I think I phone 6 is good phone
4,I think I phone 6 is good phone
4,I think I phone 6 is good phone
5,VERY BAD
5,VERY BAD
5,VERY BAD
5,Bad product
3,Product is good but there is no guarantee or waranty
3,Product is good but there is no guarantee or waranty
3,Product is good but there is no guarantee or waranty
5,ph is not working properly
5,ph is not working properly
5,ph is not working properly
5,Ok
5,Ok
5,Ok
4,I think I phone 6 is good phone
4,I think I phone 6 is good phone
4,I think I phone 6 is good phone
5,VERY BAD
5,VERY BAD
5,VERY BAD
5,VERY BAD
3,Product is good but there is no guarantee or waranty
5,ph is not working properly
5,ph is not working properly
5,ph is not working properly
5,Ok
5,Ok
5,Ok
5,VERY BAD
5,VERY BAD
5,VERY BAD
5,ph is not working properly
5,ph is not working properly
5,Ok
5,Ok
5,Ok
5,VERY BAD
5,VERY BAD
5,VERY BAD
5,Ok
5,VERY BAD
5,nyc
5,nyc
5,nyc
5,nyc
5,nyc
5,nyc
5,nyc
5,nyc
5,nyc
5,nyc
5,nyc
5,nyc
5,nyc
5,nyc
5,nyc
5,worth buying
5,worth buying
5,worth buying
5,worth buying
5,worth buying
5,worth buying
5,worth buying
5,worth buying
5,worth buying
5,worth buying
5,worth buying
5,worth buying
5,worth buying
5,worth buying
5,worth buying
5,Thanks
5,Thanks
5,Thanks
5,Thanks
5,Thanks
5,Thanks
5,Thanks
5,Thanks
5,Thanks
5,Thanks
5,Thanks
5,Thanks
5,Thanks
5,Thanks
5,Thanks
5,Great phone
5,Great phone
5,Great phone
5,Great phone
5,Osm
5,Great phone
5,Osm
5,Great phone
5,Great phone
5,normal phone no special...
5,Very good service of flipkart and product is a also good
5,Osm
5,Osm
5,Great phone
5,Great phone
5,Great phone
5,normal phone no special...
5,normal phone no special...
5,normal phone no special...
5,Very good service of flipkart and product is a also good
5,Very good service of flipkart and product is a also good
5,Very good service of flipkart and product is a also good
5,Osm
5,Osm
5,Osm
5,Great phone
5,Great phone
5,normal phone no special...
5,normal phone no special...
5,normal phone no special...
5,normal phone no special...
5,Very good service of flipkart and product is a also good
5,Very good service of flipkart and product is a also good
5,Very good service of flipkart and product is a also good
5,Osm
5,Osm
5,Osm
5,Great phone
5,Great phone
5,Great phone
5,Good
5,normal phone no special...
5,normal phone no special...
5,normal phone no special...
5,Very good service of flipkart and product is a also good
5,Very good service of flipkart and product is a also good
5,Very good service of flipkart and product is a also good
5,Osm
5,Osm
5,Osm
5,Good
5,Good
5,Good
5,normal phone no special...
5,normal phone no special...
5,normal phone no special...
5,Best
5,Very good service of flipkart and product is a also good
5,Very good service of flipkart and product is a also good
5,Very good service of flipkart and product is a also good
5,Very good service of flipkart and product is a also good
5,Worst experience I have ever while buying online product . I buy this product to gift my younger brother on his birthday but after giving him he told me the adaptor is copied product and after 10 to 15 days the silent botton stop working ..if I have option to rate no star I go for that . Poor customer service response
5,Osm
5,Osm
5,Good
5,Good
5,Good
5,normal phone no special...
5,Best
5,Best
5,Best
5,Best phone ever
5,Very good service of flipkart and product is a also good
3,Battery issue and heating problem...
5,Worst experience I have ever while buying online product . I buy this product to gift my younger brother on his birthday but after giving him he told me the adaptor is copied product and after 10 to 15 days the silent botton stop working ..if I have option to rate no star I go for that . Poor customer service response
5,Worst experience I have ever while buying online product . I buy this product to gift my younger brother on his birthday but after giving him he told me the adaptor is copied product and after 10 to 15 days the silent botton stop working ..if I have option to rate no star I go for that . Poor customer service response
5,Worst experience I have ever while buying online product . I buy this product to gift my younger brother on his birthday but after giving him he told me the adaptor is copied product and after 10 to 15 days the silent botton stop working ..if I have option to rate no star I go for that . Poor customer service response
5,Nice
5,Good
5,Good
5,Good
5,Good
5,Best
5,Best
5,Best
5,Best phone ever
5,Best phone ever
3,Battery issue and heating problem...
3,Battery issue and heating problem...
3,Battery issue and heating problem...
5,Worst experience I have ever while buying online product . I buy this product to gift my younger brother on his birthday but after giving him he told me the adaptor is copied product and after 10 to 15 days the silent botton stop working ..if I have option to rate no star I go for that . Poor customer service response
5,Worst experience I have ever while buying online product . I buy this product to gift my younger brother on his birthday but after giving him he told me the adaptor is copied product and after 10 to 15 days the silent botton stop working ..if I have option to rate no star I go for that . Poor customer service response
5,Worst experience I have ever while buying online product . I buy this product to gift my younger brother on his birthday but after giving him he told me the adaptor is copied product and after 10 to 15 days the silent botton stop working ..if I have option to rate no star I go for that . Poor customer service response
5,Nice
5,Nice
5,Good
5,Good
5,Owsome
5,Best
5,Best
5,Best phone ever
5,Best phone ever
3,Battery issue and heating problem...
3,Battery issue and heating problem...
5,Worst experience I have ever while buying online product . I buy this product to gift my younger brother on his birthday but after giving him he told me the adaptor is copied product and after 10 to 15 days the silent botton stop working ..if I have option to rate no star I go for that . Poor customer service response
5,Worst experience I have ever while buying online product . I buy this product to gift my younger brother on his birthday but after giving him he told me the adaptor is copied product and after 10 to 15 days the silent botton stop working ..if I have option to rate no star I go for that . Poor customer service response
5,Nice
5,Nice
5,Good
5,Good
5,Owsome
5,Owsome
5,Owsome
5,Best
5,Best
5,Best
5,Best phone ever
5,Best phone ever
5,Best phone ever
3,Battery issue and heating problem...
3,Battery issue and heating problem...
3,Battery issue and heating problem...
5,Worst experience I have ever while buying online product . I buy this product to gift my younger brother on his birthday but after giving him he told me the adaptor is copied product and after 10 to 15 days the silent botton stop working ..if I have option to rate no star I go for that . Poor customer service response
5,Worst experience I have ever while buying online product . I buy this product to gift my younger brother on his birthday but after giving him he told me the adaptor is copied product and after 10 to 15 days the silent botton stop working ..if I have option to rate no star I go for that . Poor customer service response
5,Worst experience I have ever while buying online product . I buy this product to gift my younger brother on his birthday but after giving him he told me the adaptor is copied product and after 10 to 15 days the silent botton stop working ..if I have option to rate no star I go for that . Poor customer service response
5,Nice
5,Nice
5,Great product
5,Owsome
5,Owsome
5,Best
5,Best
5,Best
5,Best phone ever
5,Best phone ever
5,Best phone ever
3,Battery issue and heating problem...
3,Battery issue and heating problem...
3,Battery issue and heating problem...
5,Worst experience I have ever while buying online product . I buy this product to gift my younger brother on his birthday but after giving him he told me the adaptor is copied product and after 10 to 15 days the silent botton stop working ..if I have option to rate no star I go for that . Poor customer service response
5,Worst experience I have ever while buying online product . I buy this product to gift my younger brother on his birthday but after giving him he told me the adaptor is copied product and after 10 to 15 days the silent botton stop working ..if I have option to rate no star I go for that . Poor customer service response
5,Worst experience I have ever while buying online product . I buy this product to gift my younger brother on his birthday but after giving him he told me the adaptor is copied product and after 10 to 15 days the silent botton stop working ..if I have option to rate no star I go for that . Poor customer service response
5,"Why flipkart why?? I bought iPhone 6 space grey on July 4 2017 , When compared to other apple iPhone 6 the one I bought from u was the worst of the worstest, the battery is just standing 5hrs maximum, and the charger is not at all working the right side of the earphone  is not working, so much of problems in it, it's getting heat often tat is over heated can't bear at all screen is not at all sensitive and is very very dull total waste you have delivered the duplicate mobile for me I'm too to..."
5,Nice
5,Nice
4,no doubt product is excellent. everything is good but i gave 4star bcz of delivery boy who dont even know how to respond to customers. otherwise i would have given 5star
5,It was a great experience
4,Good
5,Great product
5,Great product
5,Great product
5,Owsome
5,Owsome
5,Owsome
5,Best phone ever
5,Best phone ever
5,Best phone ever
3,Battery issue and heating problem...
3,Battery issue and heating problem...
3,Battery issue and heating problem...
5,"Why flipkart why?? I bought iPhone 6 space grey on July 4 2017 , When compared to other apple iPhone 6 the one I bought from u was the worst of the worstest, the battery is just standing 5hrs maximum, and the charger is not at all working the right side of the earphone  is not working, so much of problems in it, it's getting heat often tat is over heated can't bear at all screen is not at all sensitive and is very very dull total waste you have delivered the duplicate mobile for me I'm too to..."
5,"Why flipkart why?? I bought iPhone 6 space grey on July 4 2017 , When compared to other apple iPhone 6 the one I bought from u was the worst of the worstest, the battery is just standing 5hrs maximum, and the charger is not at all working the right side of the earphone  is not working, so much of problems in it, it's getting heat often tat is over heated can't bear at all screen is not at all sensitive and is very very dull total waste you have delivered the duplicate mobile for me I'm too to..."
5,"Why flipkart why?? I bought iPhone 6 space grey on July 4 2017 , When compared to other apple iPhone 6 the one I bought from u was the worst of the worstest, the battery is just standing 5hrs maximum, and the charger is not at all working the right side of the earphone  is not working, so much of problems in it, it's getting heat often tat is over heated can't bear at all screen is not at all sensitive and is very very dull total waste you have delivered the duplicate mobile for me I'm too to..."
5,Nice
5,Nice
4,no doubt product is excellent. everything is good but i gave 4star bcz of delivery boy who dont even know how to respond to customers. otherwise i would have given 5star
4,no doubt product is excellent. everything is good but i gave 4star bcz of delivery boy who dont even know how to respond to customers. otherwise i would have given 5star
5,Great phone
5,It was a great experience
5,Super slow
4,Good
4,Good
4,Good
5,Great product
5,Great product
5,Great product
5,Owsome
5,Owsome
5,Best phone ever
5,"Why flipkart why?? I bought iPhone 6 space grey on July 4 2017 , When compared to other apple iPhone 6 the one I bought from u was the worst of the worstest, the battery is just standing 5hrs maximum, and the charger is not at all working the right side of the earphone  is not working, so much of problems in it, it's getting heat often tat is over heated can't bear at all screen is not at all sensitive and is very very dull total waste you have delivered the duplicate mobile for me I'm too to..."
5,"Why flipkart why?? I bought iPhone 6 space grey on July 4 2017 , When compared to other apple iPhone 6 the one I bought from u was the worst of the worstest, the battery is just standing 5hrs maximum, and the charger is not at all working the right side of the earphone  is not working, so much of problems in it, it's getting heat often tat is over heated can't bear at all screen is not at all sensitive and is very very dull total waste you have delivered the duplicate mobile for me I'm too to..."
5,"Why flipkart why?? I bought iPhone 6 space grey on July 4 2017 , When compared to other apple iPhone 6 the one I bought from u was the worst of the worstest, the battery is just standing 5hrs maximum, and the charger is not at all working the right side of the earphone  is not working, so much of problems in it, it's getting heat often tat is over heated can't bear at all screen is not at all sensitive and is very very dull total waste you have delivered the duplicate mobile for me I'm too to..."
5,Nice
5,Nice
5,Nice
4,no doubt product is excellent. everything is good but i gave 4star bcz of delivery boy who dont even know how to respond to customers. otherwise i would have given 5star
4,no doubt product is excellent. everything is good but i gave 4star bcz of delivery boy who dont even know how to respond to customers. otherwise i would have given 5star
4,no doubt product is excellent. everything is good but i gave 4star bcz of delivery boy who dont even know how to respond to customers. otherwise i would have given 5star
5,Great phone
5,Great phone
5,Great phone
5,Great phone
5,It was a great experience
5,It was a great experience
5,It was a great experience
5,Super slow
5,Super slow
4,Good
5,Great product
5,Great product
5,Great product
5,Owsome
5,Owsome
5,Owsome
5,"Why flipkart why?? I bought iPhone 6 space grey on July 4 2017 , When compared to other apple iPhone 6 the one I bought from u was the worst of the worstest, the battery is just standing 5hrs maximum, and the charger is not at all working the right side of the earphone  is not working, so much of problems in it, it's getting heat often tat is over heated can't bear at all screen is not at all sensitive and is very very dull total waste you have delivered the duplicate mobile for me I'm too to..."
5,"Why flipkart why?? I bought iPhone 6 space grey on July 4 2017 , When compared to other apple iPhone 6 the one I bought from u was the worst of the worstest, the battery is just standing 5hrs maximum, and the charger is not at all working the right side of the earphone  is not working, so much of problems in it, it's getting heat often tat is over heated can't bear at all screen is not at all sensitive and is very very dull total waste you have delivered the duplicate mobile for me I'm too to..."
5,"Why flipkart why?? I bought iPhone 6 space grey on July 4 2017 , When compared to other apple iPhone 6 the one I bought from u was the worst of the worstest, the battery is just standing 5hrs maximum, and the charger is not at all working the right side of the earphone  is not working, so much of problems in it, it's getting heat often tat is over heated can't bear at all screen is not at all sensitive and is very very dull total waste you have delivered the duplicate mobile for me I'm too to..."
5,Nice
4,no doubt product is excellent. everything is good but i gave 4star bcz of delivery boy who dont even know how to respond to customers. otherwise i would have given 5star
4,no doubt product is excellent. everything is good but i gave 4star bcz of delivery boy who dont even know how to respond to customers. otherwise i would have given 5star
4,no doubt product is excellent. everything is good but i gave 4star bcz of delivery boy who dont even know how to respond to customers. otherwise i would have given 5star
5,Excellent
5,Great phone
5,Great phone
5,It was a great experience
5,It was a great experience
5,Super slow
5,Super slow
5,Super slow
4,Good
4,Good
4,Good
5,Great product
5,Great product
5,Great product
5,Great product
5,Owsome
5,"Why flipkart why?? I bought iPhone 6 space grey on July 4 2017 , When compared to other apple iPhone 6 the one I bought from u was the worst of the worstest, the battery is just standing 5hrs maximum, and the charger is not at all working the right side of the earphone  is not working, so much of problems in it, it's getting heat often tat is over heated can't bear at all screen is not at all sensitive and is very very dull total waste you have delivered the duplicate mobile for me I'm too to..."
5,"Why flipkart why?? I bought iPhone 6 space grey on July 4 2017 , When compared to other apple iPhone 6 the one I bought from u was the worst of the worstest, the battery is just standing 5hrs maximum, and the charger is not at all working the right side of the earphone  is not working, so much of problems in it, it's getting heat often tat is over heated can't bear at all screen is not at all sensitive and is very very dull total waste you have delivered the duplicate mobile for me I'm too to..."
4,no doubt product is excellent. everything is good but i gave 4star bcz of delivery boy who dont even know how to respond to customers. otherwise i would have given 5star
4,no doubt product is excellent. everything is good but i gave 4star bcz of delivery boy who dont even know how to respond to customers. otherwise i would have given 5star
4,no doubt product is excellent. everything is good but i gave 4star bcz of delivery boy who dont even know how to respond to customers. otherwise i would have given 5star
5,Excellent
5,Excellent
5,Excellent
5,Thanks to flipkart excellent product
5,Great phone
5,Great phone
5,Great phone
4,Good
4,Apple always superb
5,It was a great experience
5,It was a great experience
5,It was a great experience
5,Wonderful and genuine product
5,Nic Mobile
5,Super slow
5,Super slow
5,Super slow
5,Assured product ! Very nice and original one ! Thanks flipkart !
4,Good
4,Good
4,Good
5,Great product
5,"Why flipkart why?? I bought iPhone 6 space grey on July 4 2017 , When compared to other apple iPhone 6 the one I bought from u was the worst of the worstest, the battery is just standing 5hrs maximum, and the charger is not at all working the right side of the earphone  is not working, so much of problems in it, it's getting heat often tat is over heated can't bear at all screen is not at all sensitive and is very very dull total waste you have delivered the duplicate mobile for me I'm too to..."
5,"Why flipkart why?? I bought iPhone 6 space grey on July 4 2017 , When compared to other apple iPhone 6 the one I bought from u was the worst of the worstest, the battery is just standing 5hrs maximum, and the charger is not at all working the right side of the earphone  is not working, so much of problems in it, it's getting heat often tat is over heated can't bear at all screen is not at all sensitive and is very very dull total waste you have delivered the duplicate mobile for me I'm too to..."
4,no doubt product is excellent. everything is good but i gave 4star bcz of delivery boy who dont even know how to respond to customers. otherwise i would have given 5star
4,no doubt product is excellent. everything is good but i gave 4star bcz of delivery boy who dont even know how to respond to customers. otherwise i would have given 5star
5,Excellent
5,Excellent
5,Excellent
5,Thanks to flipkart excellent product
5,Thanks to flipkart excellent product
5,Great phone
5,Great phone
4,Good
4,Good
4,Good
4,Apple always superb
4,Apple always superb
4,Apple always superb
5,It was a great experience
5,It was a great experience
5,It was a great experience
5,It was a great experience
5,Wonderful and genuine product
5,Wonderful and genuine product
5,Wonderful and genuine product
5,Nic Mobile
5,Nic Mobile
5,Super slow
5,Super slow
5,Super slow
5,Assured product ! Very nice and original one ! Thanks flipkart !
5,Assured product ! Very nice and original one ! Thanks flipkart !
5,Assured product ! Very nice and original one ! Thanks flipkart !
4,Good
4,Good
4,Good
5,"Why flipkart why?? I bought iPhone 6 space grey on July 4 2017 , When compared to other apple iPhone 6 the one I bought from u was the worst of the worstest, the battery is just standing 5hrs maximum, and the charger is not at all working the right side of the earphone  is not working, so much of problems in it, it's getting heat often tat is over heated can't bear at all screen is not at all sensitive and is very very dull total waste you have delivered the duplicate mobile for me I'm too to..."
4,no doubt product is excellent. everything is good but i gave 4star bcz of delivery boy who dont even know how to respond to customers. otherwise i would have given 5star
5,Excellent
5,Excellent
5,Excellent
5,Thanks to flipkart excellent product
5,Thanks to flipkart excellent product
5,Thanks to flipkart excellent product
5,Great phone
5,Great phone
5,Great phone
4,Good
4,Good
4,Good
4,Apple always superb
4,Apple always superb
4,Apple always superb
5,It was a great experience
5,Wonderful and genuine product
5,Wonderful and genuine product
5,Wonderful and genuine product
5,Nic Mobile
5,Nic Mobile
5,Nic Mobile
5,Super slow
5,Super slow
5,Super slow
5,Assured product ! Very nice and original one ! Thanks flipkart !
5,Assured product ! Very nice and original one ! Thanks flipkart !
5,Assured product ! Very nice and original one ! Thanks flipkart !
4,Good
5,Excellent
5,Excellent
5,Excellent
5,Thanks to flipkart excellent product
4,Good
4,Apple always superb
4,Apple always superb
5,Product is good but  price is high
5,Its awesome
5,Wonderful and genuine product
5,Wonderful and genuine product
5,Wonderful and genuine product
5,Nic Mobile
5,Nic Mobile
5,Nic Mobile
5,Assured product ! Very nice and original one ! Thanks flipkart !
5,Assured product ! Very nice and original one ! Thanks flipkart !
5,Assured product ! Very nice and original one ! Thanks flipkart !
5,Excellent
5,Excellent
5,Thanks to flipkart excellent product
5,Thanks to flipkart excellent product
5,Thanks to flipkart excellent product
4,Good
4,Good
4,Good
4,Good
4,Apple always superb
4,Apple always superb
4,Apple always superb
5,Product is good but  price is high
5,Product is good but  price is high
5,Product is good but  price is high
5,Product is good but  price is high
5,Nice
5,Good
5,Its awesome
5,Its awesome
5,Its awesome
5,Wonderful and genuine product
5,Wonderful and genuine product
5,Wonderful and genuine product
5,Poor quality phone touch not working properly
5,Its worth every penny
5,Nic Mobile
5,Nic Mobile
5,Nic Mobile
5,Nic Mobile
5,Assured product ! Very nice and original one ! Thanks flipkart !
5,Assured product ! Very nice and original one ! Thanks flipkart !
5,Assured product ! Very nice and original one ! Thanks flipkart !
5,Thanks to flipkart excellent product
5,Thanks to flipkart excellent product
4,Good
4,Good
4,Good
4,Apple always superb
4,Apple always superb
4,Apple always superb
5,Original product
5,Product is good but  price is high
5,Product is good but  price is high
5,Nice
5,Nice
5,Nice
5,Good
5,Good
5,Good
5,Its awesome
5,Its awesome
5,Wonderful and genuine product
5,Wonderful and genuine product
5,Poor quality phone touch not working properly
5,Poor quality phone touch not working properly
5,Poor quality phone touch not working properly
5,Its worth every penny
5,Its worth every penny
5,Its worth every penny
5,Nic Mobile
5,Nic Mobile
5,Assured product ! Very nice and original one ! Thanks flipkart !
5,Assured product ! Very nice and original one ! Thanks flipkart !
5,Thanks to flipkart excellent product
5,Thanks to flipkart excellent product
5,Thanks to flipkart excellent product
5,Original product
5,Original product
5,Original product
5,Original product
5,Product is good but  price is high
5,Product is good but  price is high
5,Nice
5,Nice
5,Good
5,Good
5,Superb deal on Flipkart...
5,Its awesome
5,Its awesome
5,Its awesome
5,Poor quality phone touch not working properly
5,Poor quality phone touch not working properly
5,Poor quality phone touch not working properly
5,Its worth every penny
5,Its worth every penny
5,Its worth every penny
5,Original product
5,Original product
5,Original product
5,Product is good but  price is high
5,Product is good but  price is high
5,Product is good but  price is high
5,Nice
